2712.505,2232.813,2162.832,2525.813,2511.903,Average: 2400.1826666666666,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 160
815.053,995.386,1063.501,846.303,932.547,Average: 947.4503333333333,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 160
820.232,884.423,1176.145,789.364,845.934,Average: 937.1476666666666,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 160
994.14,762.818,792.06,835.494,910.334,Average: 845.9626666666667,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 160
792.956,759.852,833.925,644.109,700.125,Average: 726.053,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 160
631.699,793.778,636.16,776.853,702.259,Average: 705.0906666666666,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 160
4038.761,4145.396,3725.578,4128.475,4699.183,Average: 4184.412,Cutoff: 2 Mode: wildfire Landscape: grass Size: 160
4932.273,4600.587,4275.831,3857.874,4448.433,Average: 4194.046,Cutoff: 4 Mode: wildfire Landscape: grass Size: 160
4667.272,4363.417,4833.083,4428.01,4288.208,Average: 4516.433666666667,Cutoff: 5 Mode: wildfire Landscape: grass Size: 160
4256.983,3692.835,3174.773,3273.789,3449.326,Average: 3299.2960000000003,Cutoff: 10 Mode: wildfire Landscape: grass Size: 160
3666.246,3081.498,3750.835,3462.368,3642.956,Average: 3618.719666666667,Cutoff: 20 Mode: wildfire Landscape: grass Size: 160
874.764,841.228,816.435,808.815,909.767,Average: 845.0056666666667,Cutoff: 2 Mode: diffusion Landscape: grass Size: 160
795.51,824.288,864.997,884.855,844.403,Average: 864.7516666666667,Cutoff: 4 Mode: diffusion Landscape: grass Size: 160
1080.925,832.409,1033.665,804.727,675.708,Average: 838.0333333333333,Cutoff: 5 Mode: diffusion Landscape: grass Size: 160
730.617,759.3,806.849,702.103,836.517,Average: 781.823,Cutoff: 10 Mode: diffusion Landscape: grass Size: 160
703.145,511.402,718.597,712.327,724.929,Average: 718.6176666666667,Cutoff: 20 Mode: diffusion Landscape: grass Size: 160
4596.145,4677.197,4443.7,4607.921,4878.567,Average: 4643.396,Cutoff: 2 Mode: wildfire Landscape: mixed Size: 200
4601.523,4436.92,5091.915,5267.719,5164.693,Average: 5174.775666666666,Cutoff: 4 Mode: wildfire Landscape: mixed Size: 200
5093.782,4293.219,5321.306,4598.525,5248.982,Average: 5056.271,Cutoff: 5 Mode: wildfire Landscape: mixed Size: 200
4383.024,4290.501,4727.8,5127.479,4381.108,Average: 4745.462333333334,Cutoff: 10 Mode: wildfire Landscape: mixed Size: 200
4010.041,4103.327,4164.543,4640.349,5097.531,Average: 4634.141,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 200
924.783,1066.234,911.237,993.109,1019.829,Average: 974.725,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 200
903.283,896.765,812.841,834.781,772.239,Average: 806.6203333333333,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 200
739.866,744.196,757.413,729.405,796.86,Average: 761.226,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 200
772.675,682.663,701.165,770.292,655.027,Average: 708.828,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 200
773.899,668.942,671.814,658.689,680.828,Average: 670.4436666666667,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 200
6320.233,6245.26,6410.355,6604.768,6411.53,Average: 6475.5509999999995,Cutoff: 2 Mode: wildfire Landscape: grass Size: 200
6711.909,6285.858,5897.096,6081.587,5882.459,Average: 5953.714,Cutoff: 4 Mode: wildfire Landscape: grass Size: 200
5876.635,6083.954,6717.81,5860.902,6358.251,Average: 6312.321,Cutoff: 5 Mode: wildfire Landscape: grass Size: 200
6499.453,6354.358,5914.546,6427.567,6201.92,Average: 6181.344333333333,Cutoff: 10 Mode: wildfire Landscape: grass Size: 200
5957.56,6001.716,5962.208,5664.453,5906.52,Average: 5844.393666666667,Cutoff: 20 Mode: wildfire Landscape: grass Size: 200
736.7,810.609,784.39,732.181,837.81,Average: 784.7936666666667,Cutoff: 2 Mode: diffusion Landscape: grass Size: 200
761.306,768.311,893.109,938.903,876.39,Average: 902.8006666666666,Cutoff: 4 Mode: diffusion Landscape: grass Size: 200
694.639,895.563,854.903,817.048,811.211,Average: 827.7206666666667,Cutoff: 5 Mode: diffusion Landscape: grass Size: 200
899.516,699.023,710.615,783.352,792.027,Average: 761.998,Cutoff: 10 Mode: diffusion Landscape: grass Size: 200
672.217,796.594,690.306,727.776,815.695,Average: 744.5923333333334,Cutoff: 20 Mode: diffusion Landscape: grass Size: 200
6674.806,6391.241,6286.725,5941.057,6080.08,Average: 6102.620666666667,Cutoff: 2 Mode: wildfire Landscape: mixed Size: 240
5791.576,6068.891,5880.588,6053.24,5754.715,Average: 5896.181,Cutoff: 4 Mode: wildfire Landscape: mixed Size: 240
5985.277,5741.659,5965.408,6280.615,5767.022,Average: 6004.348333333333,Cutoff: 5 Mode: wildfire Landscape: mixed Size: 240
5607.706,5611.954,5974.552,5661.652,6442.948,Average: 6026.384,Cutoff: 10 Mode: wildfire Landscape: mixed Size: 240
5596.105,5299.596,5180.496,5669.688,5534.242,Average: 5461.475333333334,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 240
1225.852,829.665,1040.068,837.6,1008.51,Average: 962.0593333333334,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 240
1083.736,923.749,839.71,841.613,832.894,Average: 838.0723333333334,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 240
906.286,962.628,856.005,954.156,942.094,Average: 917.4183333333333,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 240
971.615,925.43,937.998,833.267,1011.811,Average: 927.692,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 240
966.093,852.76,843.094,919.565,814.285,Average: 858.9813333333334,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 240
10196.414,10018.432,9946.052,9994.198,10180.43,Average: 10040.226666666667,Cutoff: 2 Mode: wildfire Landscape: grass Size: 240
9959.413,10260.652,10366.971,9874.805,10200.629,Average: 10147.468333333334,Cutoff: 4 Mode: wildfire Landscape: grass Size: 240
10093.8,9901.046,9818.432,9930.102,10456.412,Average: 10068.315333333334,Cutoff: 5 Mode: wildfire Landscape: grass Size: 240
9546.851,9428.594,9384.055,9308.439,9101.979,Average: 9264.824333333334,Cutoff: 10 Mode: wildfire Landscape: grass Size: 240
8943.283,8682.503,8897.287,9971.387,9925.177,Average: 9597.950333333334,Cutoff: 20 Mode: wildfire Landscape: grass Size: 240
920.402,1017.87,1179.105,1006.379,1233.656,Average: 1139.7133333333334,Cutoff: 2 Mode: diffusion Landscape: grass Size: 240
959.359,1099.105,1072.804,1026.287,960.304,Average: 1019.7983333333334,Cutoff: 4 Mode: diffusion Landscape: grass Size: 240
843.982,949.76,954.067,878.585,853.145,Average: 895.2656666666667,Cutoff: 5 Mode: diffusion Landscape: grass Size: 240
994.77,763.044,918.488,734.525,1049.451,Average: 900.8213333333333,Cutoff: 10 Mode: diffusion Landscape: grass Size: 240
824.362,974.758,1019.088,839.914,896.328,Average: 918.4433333333333,Cutoff: 20 Mode: diffusion Landscape: grass Size: 240
8289.371,8139.956,8154.387,8606.336,8165.467,Average: 8308.73,Cutoff: 2 Mode: wildfire Landscape: mixed Size: 280
7484.489,7743.121,8166.365,8760.365,8500.144,Average: 8475.624666666667,Cutoff: 4 Mode: wildfire Landscape: mixed Size: 280
8026.516,7396.93,8208.599,7712.521,7643.357,Average: 7854.825666666667,Cutoff: 5 Mode: wildfire Landscape: mixed Size: 280
8169.817,7792.909,7892.926,7899.626,7484.241,Average: 7758.9310000000005,Cutoff: 10 Mode: wildfire Landscape: mixed Size: 280
7339.224,7632.357,7794.932,7401.266,7895.62,Average: 7697.272666666667,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 280
1306.613,1205.428,1246.213,1183.76,1300.217,Average: 1243.3966666666668,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 280
1287.679,1238.75,1261.641,1262.918,1385.547,Average: 1303.3686666666667,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 280
